package_name,mf_event_id,device_type,event_type,event_publisher_name,event_sub_publisher_name,event_campaign_id,page_id,placement_id,ad_group_id,key_word,customer_click_id,customer_event_id,transaction_id,risk_score,fraud_category,fraud_sub_category,inserted_date,event_date_time,ip_address,ip_country,landing_page_url,referral_url,user_agent
web.mFilterIt.cpv,256218624,mobile,StepApplicationStatus,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2397533,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:08:47.000Z,2402:8100:3176:40e7:3ce6:fa2e:77f:1adf,IN_Maharashtra,https://diy.sharekhan.com/app/AccountApplication/StepApplicationStatus/2295899,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256220048,desktop,StepNomineeDetails,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1058q7s.1741246391978_2405:201:1:f816:f944:ef2c:38b3:21a9,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:11:43.000Z,2405:201:1:f816:f944:ef2c:38b3:21a9,IN_Maharashtra,https://diy.sharekhan.com/app/AccountApplication/StepNomineeDetails/2297678,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256220261,mobile,StepApplicationStatus,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,193igv6.1741160796582_2401:4900:54c1:7d0c:1:1:d9f1:906b,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:11:26.000Z,2401:4900:54c1:7d0c:1:1:d9f1:906b,IN_Gujarat,https://diy.sharekhan.com/app/AccountApplication/StepApplicationStatus/2296744,https://esign.egov-nsdl.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256220708,mobile,Lead007,google,cpc,Franchise_Brand_RestofIndia_PM_June24,Become a Sharekhan Franchisee | Sharekhan by BNP Paribas,NA,None,NA,NA,I96ROC8FBARLVEW48MIZQ311DOWOGUZHDPH2,CjwKCAiArKW-BhAzEiwAZhWsIOidNb-0ZyzIqjFVEKyNTFL_--5EuJZIinfJGqKGZio6FDo7_j6iMxoCslMQAvD_BwE,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:13:03.000Z,2409:4042:6e9e:cba0::bbcb:e50a,IN_Goa,https://www.sharekhan.com/demat/Franchisee/ThankYou,None,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256221334,desktop,StepPOI,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,vwajdx.1741248858823_106.219.181.212,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:14:20.000Z,106.219.181.212,IN_Tamil_Nadu,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepPOI/2277182,https://diy.sharekhan.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
web.mFilterIt.cpv,256221503,desktop,StepApplicationStatus,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,477v6z.1741248845122_106.216.93.46,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:14:29.000Z,106.216.93.46,IN_Gujarat,https://diy.sharekhan.com/app/AccountApplication/StepApplicationStatus/2296730,None,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256222877,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1t3zqf6.1741249022233_2409:40c1:100e:2ef3:8000::,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:17:37.000Z,2409:40c1:100e:2ef3:8000::,IN_Gujarat,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297694,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256223227,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,u65be9.1741249082721_123.201.2.94,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:18:04.000Z,123.201.2.94,IN_Gujarat,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2297750,None,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
web.mFilterIt.cpv,256223351,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,pa2hg9.1741168761636_2401:4900:8fc6:fc53:2d5a:884f:9d82:9ef7,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:17:52.000Z,2401:4900:8fc6:fc53:2d5a:884f:9d82:9ef7,IN_Gujarat,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2203328,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256223998,mobile,StepOtherInfo,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398661,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:19:39.000Z,2401:4900:8825:854c:b056:ca8a:c7ad:9603,IN_Tamil_Nadu,https://diy.sharekhan.com/app/AccountApplication/StepOtherInfo/2297370,https://diy.sharekhan.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1"
web.mFilterIt.cpv,256224051,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398965,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:19:50.000Z,2405:201:300a:6059:19bf:54ec:bd88:50e5,IN_Madhya_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297761,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
web.mFilterIt.cpv,256224289,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,14vwhtj.1741173939871_49.207.202.244,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:20:03.000Z,49.207.202.244,IN_Karnataka,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2297096,None,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256226180,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1mzxx0e.1741002851296_2409:408c:8e08:a046::cb0b:1a0f,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:23:56.000Z,2409:408c:8e08:a046::cb0b:1a0f,IN_Karnataka,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2296058,None,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256226839,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,sej8yy.1738916340391_2401:4900:8824:76b7:2ffe:6d26:de68:de3c,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:25:19.000Z,2401:4900:8824:76b7:2ffe:6d26:de68:de3c,IN_Tamil_Nadu,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297582,None,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256226916,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1jf14lq.1741249529472_51.195.202.251,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:25:36.000Z,51.195.202.251,FR_NA,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2297719,None,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
web.mFilterIt.cpv,256227216,mobile,StepReview,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1rpp8tk.1741171326892_59.93.27.16,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:25:59.000Z,59.93.27.16,IN_Kerala,https://diy.sharekhan.com/app/AccountApplication/StepReview/2289645,None,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256227301,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,aiv4aa.1741249592064_103.49.113.45,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:26:34.000Z,103.49.113.45,IN_Maharashtra,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2297697,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256227395,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398792,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:25:51.000Z,2409:40c1:101a:6ec7:9c5f:460b:b206:2113,IN_Gujarat,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297529,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.95 Safari/537.36"
web.mFilterIt.cpv,256227399,mobile,StepOtherInfo,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398920,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:26:19.000Z,2409:4042:4e19:b7e9::9f09:6a04,IN_Maharashtra,https://diy.sharekhan.com/app/AccountApplication/StepOtherInfo/2297706,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256227402,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2395960,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:26:31.000Z,103.46.202.79,IN_National_Capital_Territory_of_Delhi,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2293935,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256228183,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398967,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:27:37.000Z,2405:201:2004:d8dc:b921:c45f:619f:b587,IN_Gujarat,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297767,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256228317,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,6f5kwa.1741249703056_2401:4900:53f2:dd8a:d75d:cc71:669d:9bb7,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:28:28.000Z,2401:4900:53f2:dd8a:d75d:cc71:669d:9bb7,IN_Gujarat,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2297661,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256228329,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1l5jqa5.1741249659656_2001:41d0:801:2000::2b74,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:28:22.000Z,2001:41d0:801:2000::2b74,GB_England,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297719,https://diy.sharekhan.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1"
web.mFilterIt.cpv,256229015,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398962,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:28:41.000Z,2409:40d2:9:abce:8000::,IN_National_Capital_Territory_of_Delhi,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297757,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256229336,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,4rzc9y.1741247615947_122.162.147.61,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:29:45.000Z,122.162.147.61,IN_National_Capital_Territory_of_Delhi,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2297695,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256229600,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1a99j94.1741246901532_2409:408a:2b88:278c:1e27:490f:55cc:113c,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:30:38.000Z,2409:408a:2b88:278c:1e27:490f:55cc:113c,IN_Bihar,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297690,None,"Mozilla/5.0 (Linux; Android 13; V2031) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/123.0.6312.118 Mobile Safari/537.36 VivoBrowser/13.8.0.0"
web.mFilterIt.cpv,256230460,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,voublv.1741163530311_2409:40d4:3118:1296:8cc9:c5a5:f439:82a0,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:32:38.000Z,2409:40d4:3118:1296:8cc9:c5a5:f439:82a0,IN_Rajasthan,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297766,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256230474,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398971,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:32:26.000Z,2409:40c1:4018:a5ac:bcec:80f:c234:fd65,IN_Gujarat,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297772,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256230785,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1koxlbt.1741249937729_49.207.202.244,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:32:20.000Z,49.207.202.244,IN_Karnataka,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2297096,None,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256231434,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,63p55x.1741161288028_2401:4900:7912:695b:755b:5d40:a0e1:f9ca,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:34:25.000Z,2401:4900:7912:695b:755b:5d40:a0e1:f9ca,IN_Gujarat,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2272077,None,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256231470,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,6zrik5.1741244998125_103.240.76.143,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:34:02.000Z,103.240.76.143,IN_Gujarat,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2297628#,None,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
web.mFilterIt.cpv,256232418,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398968,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:35:49.000Z,2405:201:a008:5814:d175:2710:33c2:3dc8,IN_Odisha,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297768,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256232784,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398469,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:36:21.000Z,2401:4900:a633:d6bd:9044:9bff:fe61:46cf,IN_Uttar_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297131,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256233047,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1a99j94.1741246901532_2409:408a:1e33:f170:3ac9:c925:d02a:5d61,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:36:53.000Z,2409:408a:1e33:f170:3ac9:c925:d02a:5d61,IN_Bihar,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297690,None,"Mozilla/5.0 (Linux; Android 13; V2031) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/123.0.6312.118 Mobile Safari/537.36 VivoBrowser/13.8.0.0"
web.mFilterIt.cpv,256233189,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398717,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:37:18.000Z,2405:201:a004:e057:7f5:fd6a:d5e3:dd7c,IN_Odisha,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297430,https://diy.sharekhan.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256233312,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1029ce5.1741250079268_2409:40c1:411a:7c40:8577:f101:6880:2869,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:37:02.000Z,2409:40c1:411a:7c40:8577:f101:6880:2869,IN_Gujarat,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297554,https://diy.sharekhan.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1"
web.mFilterIt.cpv,256233326,mobile,StepApplicationStatus,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,pk9eih.1741166505017_2401:4900:33b9:d092:2:1:ce82:f35a,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:36:53.000Z,2401:4900:33b9:d092:2:1:ce82:f35a,IN_Karnataka,https://diy.sharekhan.com/app/AccountApplication/StepApplicationStatus/2292900,None,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-M315F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/23.0 Chrome/115.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256233489,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398885,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:37:21.000Z,183.182.85.155,IN_Madhya_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297660,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256233761,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1qr5270.1741249385892_2406:b400:d1:fada:f9cf:ee9c:af5c:137b,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:38:21.000Z,2406:b400:d1:fada:f9cf:ee9c:af5c:137b,IN_Telangana,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297765,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256234419,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,1a8xesf.1741242695509_2409:40d4:2044:6786:8000::,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:39:31.000Z,2409:40d4:2044:6786:8000::,IN_Rajasthan,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297583,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256235076,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,2398804,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:40:37.000Z,103.238.104.41,IN_Gujarat,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297544,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256235189,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,7cdx3h.1741250468763_2409:4080:ceb8:6d62::1d89:5706,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:41:10.000Z,2409:4080:ceb8:6d62::1d89:5706,IN_Gujarat,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2282080,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36 EdgA/133.0.0.0"
web.mFilterIt.cpv,256235728,desktop,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,ga02g5.1741245564452_103.199.207.173,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:42:27.000Z,103.199.207.173,IN_Uttar_Pradesh,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2297720,https://diy.sharekhan.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
web.mFilterIt.cpv,256235811,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,ticgeu.1741250513083_2401:4900:86fb:2656:d941:dbea:48fc:e9dc,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:41:56.000Z,2401:4900:86fb:2656:d941:dbea:48fc:e9dc,IN_Uttar_Pradesh,https://diy.sharekhan.com/app/Account/Register?ReturnUrl=/app/AccountApplication/StepUploads/2290019,None,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36"
web.mFilterIt.cpv,256235823,mobile,StepUploads,None,None,None,Open Free Trading Account - A Step-by-Step Guide in Online Trading for Beginners,NA,None,NA,NA,11h1h8e.1741164148525_116.68.100.54,NULL,0,Not Fraud,Not Fraud,3/6/2025,2025-03-06T08:42:32.000Z,116.68.100.54,IN_Kerala,https://diy.sharekhan.com/app/AccountApplication/StepUploads/2296768,https://diy.sharekhan.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
